period_key,plant_key,bu_key,product_group,product_key,account_key,value,version_key,profitcenter_key,costcenter_key,tags
2022-04-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_software,1153.2255224355602,Actuals,AnnArbor,Detroit,energyefficient smart
2022-05-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_software,749.0933775546421,Actuals,AnnArbor,Detroit,energyefficient smart
2022-06-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_software,1075.4669456072793,Actuals,AnnArbor,Detroit,energyefficient smart
2022-07-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_software,1279.0736784773103,Actuals,AnnArbor,Detroit,energyefficient smart
2022-08-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_software,1412.0919450976444,Actuals,AnnArbor,Detroit,energyefficient smart
2022-09-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_software,798.0402233748971,Actuals,AnnArbor,Detroit,energyefficient smart
2022-10-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_software,788.0117861568926,Actuals,AnnArbor,Detroit,energyefficient smart
2022-11-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_software,1040.9692682202538,Actuals,AnnArbor,Detroit,energyefficient smart
2022-12-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_software,1720.7964553378836,Actuals,AnnArbor,Detroit,energyefficient smart
2023-01-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_software,898.9245465513607,Actuals,AnnArbor,Detroit,energyefficient smart
2023-02-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_software,953.3971504442517,Actuals,AnnArbor,Detroit,energyefficient smart
2023-03-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_software,712.1974570150375,Actuals,AnnArbor,Detroit,energyefficient smart
2023-04-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_software,908.8132352801174,Actuals,AnnArbor,Detroit,energyefficient smart
2023-05-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_software,1250.9328683004692,Actuals,AnnArbor,Detroit,energyefficient smart
2023-06-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_software,578.1080505255678,Actuals,AnnArbor,Detroit,energyefficient smart
2023-07-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_software,755.0529085978592,Actuals,AnnArbor,Detroit,energyefficient smart
2023-08-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_software,865.032851216178,Actuals,AnnArbor,Detroit,energyefficient smart
2023-09-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_software,1696.2773460852636,Actuals,AnnArbor,Detroit,energyefficient smart
2023-10-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_software,1170.4078150126716,Actuals,AnnArbor,Detroit,energyefficient smart
2023-11-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_software,1583.6978661279645,Actuals,AnnArbor,Detroit,energyefficient smart
2023-12-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_software,1036.5148000879208,Actuals,AnnArbor,Detroit,energyefficient smart
2024-01-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_software,1376.5250681076798,Actuals,AnnArbor,Detroit,energyefficient smart
2024-02-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_software,714.3668769141004,Actuals,AnnArbor,Detroit,energyefficient smart
2024-03-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_software,1789.3830507137782,Actuals,AnnArbor,Detroit,energyefficient smart
2024-04-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_software,1264.9427618197387,Actuals,AnnArbor,Detroit,energyefficient smart
2024-05-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_software,1247.094846694934,Actuals,AnnArbor,Detroit,energyefficient smart
2024-06-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_software,1283.191004129864,Actuals,AnnArbor,Detroit,energyefficient smart
2019-01-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,103346.77104181568,Actuals,AnnArbor,Detroit,energyefficient smart
2019-02-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,118912.27359188064,Actuals,AnnArbor,Detroit,energyefficient smart
2019-03-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,98650.51201757617,Actuals,AnnArbor,Detroit,energyefficient smart
2019-04-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,92920.84642381532,Actuals,AnnArbor,Detroit,energyefficient smart
2019-05-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,79876.11147215366,Actuals,AnnArbor,Detroit,energyefficient smart
2019-06-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,144108.6487145013,Actuals,AnnArbor,Detroit,energyefficient smart
2019-07-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,177630.27168126812,Actuals,AnnArbor,Detroit,energyefficient smart
2019-08-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,121432.26171970041,Actuals,AnnArbor,Detroit,energyefficient smart
2019-09-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,152005.43944419027,Actuals,AnnArbor,Detroit,energyefficient smart
2019-10-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,219923.45618899696,Actuals,AnnArbor,Detroit,energyefficient smart
2019-11-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,122160.51990883288,Actuals,AnnArbor,Detroit,energyefficient smart
2019-12-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,153221.45286717205,Actuals,AnnArbor,Detroit,energyefficient smart
2020-01-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,346610.7748169325,Actuals,AnnArbor,Detroit,energyefficient smart
2020-02-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,335377.14994008344,Actuals,AnnArbor,Detroit,energyefficient smart
2020-03-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,318642.4543390696,Actuals,AnnArbor,Detroit,energyefficient smart
2020-04-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,338501.898638072,Actuals,AnnArbor,Detroit,energyefficient smart
2020-05-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,411301.0678999081,Actuals,AnnArbor,Detroit,energyefficient smart
2020-06-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,263828.4409889372,Actuals,AnnArbor,Detroit,energyefficient smart
2020-07-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,344438.6272777291,Actuals,AnnArbor,Detroit,energyefficient smart
2020-08-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,503049.64262280334,Actuals,AnnArbor,Detroit,energyefficient smart
2020-09-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,535677.2878149761,Actuals,AnnArbor,Detroit,energyefficient smart
2020-10-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,498984.67562599905,Actuals,AnnArbor,Detroit,energyefficient smart
2020-11-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,575913.5929859717,Actuals,AnnArbor,Detroit,energyefficient smart
2020-12-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,341603.4285365051,Actuals,AnnArbor,Detroit,energyefficient smart
2021-01-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,739960.9003106094,Actuals,AnnArbor,Detroit,energyefficient smart
2021-02-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,418211.9099843352,Actuals,AnnArbor,Detroit,energyefficient smart
2021-03-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,696244.5718569587,Actuals,AnnArbor,Detroit,energyefficient smart
2021-04-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,486514.1798244862,Actuals,AnnArbor,Detroit,energyefficient smart
2021-05-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,405718.28843905625,Actuals,AnnArbor,Detroit,energyefficient smart
2021-06-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,432590.1486115537,Actuals,AnnArbor,Detroit,energyefficient smart
2021-07-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,601558.741205443,Actuals,AnnArbor,Detroit,energyefficient smart
2021-08-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,516702.09763173625,Actuals,AnnArbor,Detroit,energyefficient smart
2021-09-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,668319.3613179891,Actuals,AnnArbor,Detroit,energyefficient smart
2021-10-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,603763.6083677323,Actuals,AnnArbor,Detroit,energyefficient smart
2021-11-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,574740.5385693276,Actuals,AnnArbor,Detroit,energyefficient smart
2021-12-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,594805.3042551131,Actuals,AnnArbor,Detroit,energyefficient smart
2022-01-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,440135.305722235,Actuals,AnnArbor,Detroit,energyefficient smart
2022-02-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,633138.937360956,Actuals,AnnArbor,Detroit,energyefficient smart
2022-03-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,581742.9752404172,Actuals,AnnArbor,Detroit,energyefficient smart
2022-04-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,968238.375189438,Actuals,AnnArbor,Detroit,energyefficient smart
2022-05-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,614645.0300955513,Actuals,AnnArbor,Detroit,energyefficient smart
2022-06-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,909422.9115013805,Actuals,AnnArbor,Detroit,energyefficient smart
2022-07-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,1108621.3980854487,Actuals,AnnArbor,Detroit,energyefficient smart
2022-08-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,1183484.5005475492,Actuals,AnnArbor,Detroit,energyefficient smart
2022-09-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,665235.804922957,Actuals,AnnArbor,Detroit,energyefficient smart
2022-10-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,660760.869927005,Actuals,AnnArbor,Detroit,energyefficient smart
2022-11-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,877775.6547732543,Actuals,AnnArbor,Detroit,energyefficient smart
2022-12-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,1473337.0241610284,Actuals,AnnArbor,Detroit,energyefficient smart
2023-01-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,776823.8656724826,Actuals,AnnArbor,Detroit,energyefficient smart
2023-02-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,817860.5340104831,Actuals,AnnArbor,Detroit,energyefficient smart
2023-03-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,619276.5144061951,Actuals,AnnArbor,Detroit,energyefficient smart
2023-04-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,790888.2428728567,Actuals,AnnArbor,Detroit,energyefficient smart
2023-05-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,1078827.94045213,Actuals,AnnArbor,Detroit,energyefficient smart
2023-06-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,504443.8898605436,Actuals,AnnArbor,Detroit,energyefficient smart
2023-07-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,660402.0497386396,Actuals,AnnArbor,Detroit,energyefficient smart
2023-08-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,738439.7022745813,Actuals,AnnArbor,Detroit,energyefficient smart
2023-09-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,1521517.5763731352,Actuals,AnnArbor,Detroit,energyefficient smart
2023-10-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,1014856.5012685206,Actuals,AnnArbor,Detroit,energyefficient smart
2023-11-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,1380075.9686282447,Actuals,AnnArbor,Detroit,energyefficient smart
2023-12-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,924855.5697730539,Actuals,AnnArbor,Detroit,energyefficient smart
2024-01-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,1212658.342658235,Actuals,AnnArbor,Detroit,energyefficient smart
2024-02-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,646822.2721505568,Actuals,AnnArbor,Detroit,energyefficient smart
2024-03-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,1606685.5639542043,Actuals,AnnArbor,Detroit,energyefficient smart
2024-04-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,1104236.223252669,Actuals,AnnArbor,Detroit,energyefficient smart
2024-05-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,1113591.1917531297,Actuals,AnnArbor,Detroit,energyefficient smart
2024-06-01,Europe,Residential,Air Quality & Controls,ClimateIQ Thermostat,gross_revenue_total,1112173.9278257864,Actuals,AnnArbor,Detroit,energyefficient smart
2019-01-01,North America,Residential,Air Quality & Controls,PureAir Purifier,deductions,25149.468895335947,Actuals,AnnArbor,Detroit,smart
2019-02-01,North America,Residential,Air Quality & Controls,PureAir Purifier,deductions,32696.063372760043,Actuals,AnnArbor,Detroit,smart
2019-03-01,North America,Residential,Air Quality & Controls,PureAir Purifier,deductions,20184.87377003476,Actuals,AnnArbor,Detroit,smart
2019-04-01,North America,Residential,Air Quality & Controls,PureAir Purifier,deductions,16818.658803289196,Actuals,AnnArbor,Detroit,smart
2019-05-01,North America,Residential,Air Quality & Controls,PureAir Purifier,deductions,22045.565211050514,Actuals,AnnArbor,Detroit,smart
2019-06-01,North America,Residential,Air Quality & Controls,PureAir Purifier,deductions,25349.170136019267,Actuals,AnnArbor,Detroit,smart
2019-07-01,North America,Residential,Air Quality & Controls,PureAir Purifier,deductions,39199.39561669771,Actuals,AnnArbor,Detroit,smart
2019-08-01,North America,Residential,Air Quality & Controls,PureAir Purifier,deductions,51512.733705494196,Actuals,AnnArbor,Detroit,smart
2019-09-01,North America,Residential,Air Quality & Controls,PureAir Purifier,deductions,42803.014767441855,Actuals,AnnArbor,Detroit,smart
2019-10-01,North America,Residential,Air Quality & Controls,PureAir Purifier,deductions,65483.95972812119,Actuals,AnnArbor,Detroit,smart
2019-11-01,North America,Residential,Air Quality & Controls,PureAir Purifier,deductions,50865.56691594539,Actuals,AnnArbor,Detroit,smart
2019-12-01,North America,Residential,Air Quality & Controls,PureAir Purifier,deductions,80920.65212199972,Actuals,AnnArbor,Detroit,smart
2020-01-01,North America,Residential,Air Quality & Controls,PureAir Purifier,deductions,36823.005443601534,Actuals,AnnArbor,Detroit,smart
2020-02-01,North America,Residential,Air Quality & Controls,PureAir Purifier,deductions,44579.2123508816,Actuals,AnnArbor,Detroit,smart
